EmployeeID,Age,MonthlySalary,OvertimeHoursPerMonth,LeavesTaken,ProjectsHandled,TrainingHours,CustomerSatisfaction,LastPromotionYear,YearsAtCompany,WorkLifeBalanceScore,PerformanceRating,AttritionRisk_Label,tenure_adjusted_salary,years_since_last_promotion,overtime_to_projects_ratio,days_since_last_leave,engagement_score,Gender_Female,Gender_Male,Gender_Other,Department_Finance,Department_Hr,Department_It,Department_Marketing,Department_Sales,Department_Support,JobRole_Account Manager,JobRole_Accountant,JobRole_Auditor,JobRole_Content Lead,JobRole_Developer,JobRole_Engineer,JobRole_Helpdesk,JobRole_Hr Executive,JobRole_Hr Manager,JobRole_Sales Executive,JobRole_Seo Analyst,JobRole_Support Engineer,JobRole_Tester,EducationLevel_1,EducationLevel_2,EducationLevel_3,EducationLevel_4,EducationLevel_5
479,56,140237,21,1,3,61,5.0,2021,5,5.63,3,0,23372.833333333332,3,5.25,118,0.11700899522558698,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
480,51,77476,9,6,3,14,3.0,2012,14,7.2,4,0,5165.066666666667,12,2.25,121,0.26698397103448124,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
481,21,36213,5,25,8,79,5.0,2023,2,4.83,3,0,12071.0,1,0.5555555555555556,80,0.023834583474142274,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
482,43,60868,33,6,9,26,6.0,2018,8,2.4,3,0,6763.111111111111,6,3.3,202,-0.06511589012775987,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
483,52,42425,39,19,8,52,5.0,2024,6,-0.97,2,1,6060.714285714285,0,4.333333333333333,15,-1.006933698656738,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
484,31,171672,7,14,2,35,9.0,2022,4,6.27,3,0,34334.4,2,2.3333333333333335,118,0.9678157329991874,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
485,47,64927,37,15,4,73,3.0,2019,7,0.1,5,0,8115.875,5,7.4,187,-0.20468513632668447,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
486,59,51461,19,20,13,79,10.0,2023,7,2.87,3,0,6432.625,1,1.3571428571428572,323,0.7658912851486587,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
487,33,31689,5,11,9,45,5.0,2023,11,7.17,4,0,2640.75,1,0.5,7,0.6516235347800243,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
488,39,151142,29,14,5,71,5.0,2018,15,1.87,4,0,9446.375,6,4.833333333333333,87,0.034343056926703114,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
489,47,44069,22,7,5,24,5.0,2015,15,4.43,3,0,2754.3125,9,3.6666666666666665,168,-0.022752622401580113,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
490,57,178046,30,2,6,70,5.0,2021,7,3.67,4,0,22255.75,3,4.285714285714286,290,0.24398548336745365,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
491,51,109973,1,18,8,51,5.0,2023,4,6.8,3,0,21994.6,1,0.1111111111111111,165,0.25327657241207485,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
492,34,56917,16,5,9,66,5.0,2024,3,5.97,3,0,14229.25,0,1.6,199,0.15660812021995096,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
493,59,89449,14,0,6,57,5.0,2021,10,7.2,5,0,8131.727272727273,3,2.0,317,1.0103713721536096,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
494,53,152708,23,23,12,16,5.0,2021,6,1.57,3,0,21815.428571428572,3,1.7692307692307692,74,-0.35585114441299487,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
495,38,56333,20,10,6,25,5.0,2023,4,4.33,4,0,11266.6,1,2.857142857142857,9,0.32085437306239556,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
496,25,127673,2,16,8,53,5.0,2014,12,6.93,3,0,9821.0,10,0.2222222222222222,295,0.2684174143216846,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
497,47,107623,6,9,1,37,5.0,2019,6,7.3,3,0,15374.714285714286,5,3.0,199,0.31151057975672775,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
498,44,90850,23,14,1,64,5.0,2024,4,3.07,2,1,18170.0,0,11.5,3,-0.5364029193119423,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
499,52,138568,25,3,9,28,10.0,2023,7,4.5,3,0,17321.0,1,2.5,11,0.9557341490922272,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
500,40,77261,7,27,5,42,5.0,2020,8,4.1,4,0,8584.555555555555,4,1.1666666666666667,284,0.29406672968385517,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
